id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
185153,131795,International Superstar Soccer,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188976,3514,International Superstar Soccer '98,NULL,1998-06-04 00:00:00.000,2,NULL,NULL,NULL,60.0969,10
146084,73208,Interstate '76: Nitro Pack,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137165,71983,Intruder: Sakura Yashiki no Tansaku,"You are a Japanese young man named Minoru Nakagawa. One day you notice a beautiful girl standing under a blossoming sakura tree, the sakura leaves falling around her. Amazed by the beauty of the girl, Minoru decides to follow her. Once she enters her mansion, she drops a medallion. Minoru feels that his destiny is linked with the girl's one, and in the night, he enters the mansion...

Intruder is an erotic anime-style adventure. The interaction is done through verb commands. To the right you see the map of the mansion, but you move also by selecting a destination from a menu. If you are caught, the game is over, so you should plan your movements around the house carefully.",1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40227,95388,Invasion,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119500,22804,Invasion From Beyond,"The story for Invasion From Beyond is based on the golden age of B-Movie science fiction thrillers, and goes like this: farm workers have been abducted and crop circles were discovered in farmlands outside Washington, D.C.. The locals' insults towards superstitious fears (""Slap an Alien"") were a welcome party for the Martians ready to strike. You are a fully qualified Earthlink and must pilot your ship to stop the alien invasion by manipulating the ground-based firepower of Earthlink Command and prevent the aliens from taking over our beloved planet Earth.",1998-12-31 00:00:00.000,NULL,NULL,76.0000,1,NULL,NULL
20797,111305,IRON FORTRESS,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111832,92863,Irritating Stick,"The game entails moving around what appears to be a dot on the screen since this actually represents the stick in a 3D world that is viewed from top down on the head of the rod. By directing this rod through the maze without hitting either of the barriers, you will take victory. However speed also must be taken into consideration since a time limit is established for each course. Players can also change speeds by simply pressing the X button to drop down a speed or circle to speed up with a total of five speeds available. The unlimited number of mazes are set through various background courses and obstacles from spinning blades, poker machines and even a metal robot.

The original Japanese version had an announcer who would yell things to confuse the player and trick them into touching the walls of the maze. This feature was removed from the American version.",1998-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41617,93421,Island Hopper,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89752,185678,Iwatobi Penguin Rocky x Hopper 2,NULL,1998-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120216,220856,J.League Jikkyou Honoo no Striker,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123170,220865,J.League Jikkyou Winning Eleven 3,NULL,1998-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183905,181568,J.League Jikkyou Winning Eleven '98-'99,NULL,1998-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120806,45000,Jade Cocoon: Story of the Tamamayu,NULL,1998-12-03 00:00:00.000,3,NULL,NULL,NULL,69.1058,6
105392,1639,James Bond 007,NULL,1998-01-29 00:00:00.000,3,NULL,NULL,NULL,73.2812,5
66997,73498,Jane's Combat Simulations: F-15,NULL,1998-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73497,950,Jane's Combat Simulations: WWII Fighters,NULL,1998-11-30 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
167569,764,Jazz Jackrabbit 2,"Jazz chases Devan Shell through time, in order to retrieve the ring with which he planned to wed Eva. Jazz's brother, Spaz, and in later versions Jazz's sister, Lori, are introduced as playable characters.",1998-07-31 00:00:00.000,31,NULL,NULL,NULL,78.3361,63
136595,71761,Jazz Jackrabbit 2: Holiday Hare 98,NULL,1998-11-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
184809,51347,Jazz Jackrabbit 2: The Secret Files,NULL,1998-06-07 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
122681,129581,Jeff Wayne's The War of the Worlds,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79806,146802,Jeopardy!,NULL,1998-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18711,3396,Jeopardy!,NULL,1998-02-25 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
173593,131464,Jeopardy!,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18209,4125,Jeremy McGrath Supercross 98,NULL,1998-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19605,198779,Jet Moto,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15586,2402,JetFighter: Full Burn,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76163,3526,Jikkyou Powerful Pro Baseball 5,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111464,78743,Jikkyou Powerful Pro Yakyuu 5,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34419,37207,Jikkyou Powerful Pro Yakyuu: Basic '98,NULL,1998-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142000,154835,Jikuu Tantei DD 2: Hangyaku No Apsalar,"The game begins in 2231 in Bangalore Area (India) in the Apsaral Center building when a group of detectives were investigating a strange alien artifact. When they are investigating, the artifact activates itself and part of the building is destroyed (a dimensional distortion bomb). To avoid an alien infestation, the organization decides to throw a bomb at that part of the building and consider their agents as dead.

The game then continues to 2236 in Japan in the detective office of the game's main character (one of the 2 agents that were considered dead in the explosion), who will have to investigate that case that happened 5 years ago.",1998-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116,63293,Jingle Cats,NULL,1998-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127884,3223,John Saul's Blackstone Chronicles,NULL,1998-10-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
50572,70761,Johnny Herbert's Grand Prix Championship 1998,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1191,46815,JoJo's Venture,NULL,1998-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110335,40210,JoJo's Venture,NULL,1998-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65167,204784,Josephine at School,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19856,198784,Joust,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37099,36742,Judge Dredd,"Trouble in Mega-City One: An unidentified perpetrator has taken hostages, including the mayor. Attempts to apprehend him have already led to the loss of 17 Judges. He states that only one man is allowed to come near: Judge Dredd. There's obviously some history between them. It's time for the toughest lawman of them all to move in and dispense justice via his Lawgiver gun.",1998-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159623,25249,Juggernaut,NULL,1998-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51183,62243,July,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125134,198786,Jumble Electronic Word Game,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109475,19226,Jump 'n Bump,NULL,1998-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
179783,203452,JumpStart Adventures 6th Grade: Mission EarthQuest,NULL,1998-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155403,144858,JumpStart Baby,NULL,1998-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155511,72290,JumpStart Music,NULL,1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155432,159196,JumpStart Numbers,"The player joins Frankie in his dreams and helps him collect dog biscuits by playing games. There are three dream settings: deep space where Frankie is an astronaut, a tropical island where Frankie is a pirate, and the wild west where Frankie is a cowboy.",1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160287,73975,JumpStart Spelling,NULL,1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52015,55856,Jung Rhythm,NULL,1998-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64904,59510,Kaettekita Pachio-kun Dream Collection,NULL,1998-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119072,4124,Kagero : Deception II,NULL,1998-07-23 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
146340,44756,Kahen Soukou Gunbike,NULL,1998-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42252,61919,Kamen Rider,NULL,1998-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150160,45222,Kartia: The Word of Fate,NULL,1998-08-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
8419,122942,Kasei Monogatari,NULL,1998-10-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
172661,214618,Kattobi Tune,NULL,1998-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85940,61853,Kawa no Nushi Tsuri: Hikyou o Motomete,"A family of fishing enthusiasts set out in search of the secret fishing spot where the legendary fish, the river master, reside. Each family member have their own motives for catching the legendary fish. The brother, who is looking for his friend who tried to find the fish. The father, distanced from his family when his fishing rod broke wants to get back in good grace. The mother who has heard that eating the fish makes you look ten year younger. The Older sister who wants to go on a fish diet and the younger sister who most of all wants to become the best fisherman in the world, despite her age.",1998-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101917,139117,Kaze no Oka Kouen nite,NULL,1998-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53162,166531,Keiba Eito '98 Akyfuyu,NULL,1998-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53169,166530,Keiba Eito '98 Haru Natsu,NULL,1998-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173303,36746,Kensei: Sacred Fist,"The Arcade game structure of Kensei comprises 10 stages, with the first eight being made up of random opponents. The specific playing character will encounter a sub-boss in the ninth stage while the tenth one will have them facing off against the crime lord Leimeng and the eleventh (and final) one will have the playing character battle against Leimeng's bodyguard Kaiya. Along with the classical Survival, Training, and Time Attack modes, a special mini-game can be activated once all characters have been unlocked: it's a ""racing"" mode where the player controls a character and makes it run through a circuit, using button mashing to gain speed.",1998-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19735,198792,Keystone Kapers,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27191,71879,Kick Off World,NULL,1998-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94474,128880,Kid Pix Studio Deluxe,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23976,176117,Kidou Senshi Gundam: Giren no Yabou - Kouryaku Shireisho,NULL,1998-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47086,121728,Kill PC,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77540,167061,Kindaichi Case Files: Hell Park Murder Case,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49265,166544,King of Bowling 2: Professional-hen,NULL,1998-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148966,47602,King of Fighters R-1,NULL,1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66484,7528,King's Quest VIII: The Mask of Eternity,"The story begins in Castle Daventry with King Graham and his minister talking about the every day affairs of running the country, when the Magic Mirror activates in front of them showing them a bad omen. They witness Lucreto the archarchon of the Realm of the Sun destroy the Mask of Eternity and releasing a wave of energy. The mirror goes on to show the kingdom's only hope, the lowly peasant and knight, Conner of Daventry from a nearby village. He is shown chatting with his neighbor Sarah, when a storm arises and a piece of the mask falls at his feet. He picks it up, and turns around to find Sarah had been turned to stone. The unleashed magic energy turned all mortals in the world to stone, including King Graham. With that the Mirror ends its vision.

Early on in the game, the half-stone wizard that Connor encounters tells him about the Mask of Eternity, Connor's destiny, and conjures for him a magic map that shows all explored areas and allows Connor to teleport between lands once the teleportation sites in each land (except for the Realm of the Sun) have been discovered. With knowledge of his Quest, Connor made his way to Castle Daventry to check on his liege and the royal family, finding Graham and the rest of the inhabitants of the castle turned to stone. He vowed that he would save king Graham and queen Valanice, their family, and the rest of the inhabitants of Daventry, or die trying.",1998-12-14 00:00:00.000,5,NULL,NULL,NULL,84.8389,11
28432,3532,Kiratto Kaiketsu! 64 Tanteidan,NULL,1998-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163744,113211,Kirby's Super Star Stacker,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87590,109082,Kitchen Panic,NULL,1998-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190904,4123,KKnD2: Krossfire,"It is set 2179, 100 years after the World Nuclear War. After spending another 4 decades underground, hiding from the first loss against the Evolved, the Survivors rose up to a new enemy: the Series 9. The Series 9 robots are machines that have advanced from their farming origins (having the original programming damaged by the nuclear radiation) and taken up arms against the humans, Evolved and Survivor, who destroyed their precious crops, their one and only reason for functioning.",1998-10-31 00:00:00.000,3,NULL,NULL,NULL,70.0071,11
117644,3533,Knife Edge: Nose Gunner,NULL,1998-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182647,3067,Knights and Merchants: The Shattered Kingdom,NULL,1998-09-18 00:00:00.000,8,NULL,NULL,NULL,86.3210,25
125499,71110,Knockout Kings,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153030,172691,KnuckleFighter-X,NULL,1998-03-08 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
53738,3397,Kobe Bryant in NBA Courtside,NULL,1998-04-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
33830,166370,Kojin Kyouju: La Lecon Particuliere,NULL,1998-04-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56728,217734,Kommissar Rex,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
